gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000098488	25.21511	-0.038155	0.16782756	0.1366426	0.6006336
ENSMUSG00000098492	3.499427	0.005816703	0.15715831	0.7202688	0.9318718
ENSMUSG00000098496	128.9728	-0.1810467	0.18820059	0.005165368	0.2028977
ENSMUSG00000098506	1.042171	-0.002943267	0.16804888	0.8364461	NA
ENSMUSG00000098525	0.06412521	-0.002376878	0.22735996	0.8408827	NA
ENSMUSG00000098526	0.1140666	0	0.22572474	1	NA
ENSMUSG00000098528	0.1001457	-0.0007345671	0.22566843	0.9503466	NA
ENSMUSG00000098552	0.04273247	0	0.22572474	1	NA
ENSMUSG00000098557	832.9192	-0.04351328	0.11850882	0.441997	0.8304408
ENSMUSG00000098559	0.1318664	0	0.22572474	1	NA
ENSMUSG00000098561	0.1783387	0	0.22572474	1	NA
ENSMUSG00000098573	0.1923756	0.003121487	0.22722515	0.7936239	NA
ENSMUSG00000098589	0.2758134	0	0.22572474	1	NA
ENSMUSG00000098597	0.2377468	-0.006982961	0.23882765	0.5692762	NA
ENSMUSG00000098598	5.074739	-0.004628421	0.2274563	0.7035546	0.9271938
ENSMUSG00000098599	0.5447816	-0.009452696	0.24871584	0.4548944	NA
ENSMUSG00000098620	0.2811917	-0.007858928	0.24205298	0.5260573	NA
ENSMUSG00000098623	0.2860415	0	0.22572474	1	NA
ENSMUSG00000098627	0.03952348	0	0.22572474	1	NA
ENSMUSG00000098628	0.05703331	0	0.22572474	1	NA
ENSMUSG00000098640	0.02822637	-0.002376878	0.22735996	0.8408827	NA
ENSMUSG00000098641	470.6893	0.0003207468	0.15387401	0.9843857	0.9960128
ENSMUSG00000098649	0.1783387	0	0.22572474	1	NA
ENSMUSG00000098650	99.36958	-0.002651961	0.16844151	0.8517564	0.9672224
ENSMUSG00000098653	0.1282504	0.00101943	0.22533479	0.9312726	NA
ENSMUSG00000098659	10.50083	0.02098169	0.14381701	0.4287639	0.8250223
ENSMUSG00000098660	0.1472704	-0.006833293	0.23827353	0.5769977	NA
ENSMUSG00000098662	0.2496388	-0.009099962	0.2472343	0.4697128	NA
ENSMUSG00000098663	0.06078082	-0.00696062	0.23874431	0.5704235	NA
ENSMUSG00000098664	0.3718191	0.000852538	0.22015874	0.9434013	NA
ENSMUSG00000098668	0.1655239	0	0.22572474	1	NA
ENSMUSG00000098674	1.718054	-0.1269524	0.65739298	0.01222812	0.2780703
ENSMUSG00000098678	6.59349	-0.1480924	0.64910258	0.009056218	0.258505
ENSMUSG00000098682	0.07904697	0	0.22572474	1	NA
ENSMUSG00000098685	0.1293214	0.001594959	0.22562496	0.8928536	NA
ENSMUSG00000098688	0.4430791	-0.01238079	0.26321193	0.3479723	NA
ENSMUSG00000098692	0.5394971	0.003396328	0.2169197	0.7829806	NA
ENSMUSG00000098702	37.04437	-0.03248267	0.12821282	0.4837799	0.8497154
ENSMUSG00000098707	0.6171544	-0.01136401	0.22861547	0.4131518	NA
ENSMUSG00000098708	1.230135	0.008258571	0.17078011	0.5830809	NA
ENSMUSG00000098713	0.8861302	-0.03829204	0.33089185	0.08323149	NA
ENSMUSG00000098720	0.33536	-0.005003359	0.22873141	0.681433	NA
ENSMUSG00000098729	2.302479	-0.02343537	0.33036859	0.1392474	0.6035701
ENSMUSG00000098732	0.1338951	0	0.22572474	1	NA
ENSMUSG00000098733	0.1165609	-0.006664058	0.23765892	0.5858291	NA
ENSMUSG00000098734	0.03810199	-0.00618062	0.23617186	0.6114054	NA
ENSMUSG00000098739	1.16887	-0.01170023	0.20832916	0.4175543	NA
ENSMUSG00000098749	0.0846791	0.000320782	0.22526562	0.9783174	NA
ENSMUSG00000098750	0.05517465	0	0.22572474	1	NA
ENSMUSG00000098754	1.216591	-0.009811408	0.17690689	0.5139248	NA
ENSMUSG00000098758	8.145797	-0.01540607	0.14110668	0.570961	0.884276
ENSMUSG00000098760	5.533343	-0.01428686	0.14278954	0.5712218	0.884276
ENSMUSG00000098761	0.4430791	-0.01238079	0.26321193	0.3479723	NA
ENSMUSG00000098763	0.4130495	-0.008431925	0.24434034	0.4993611	NA
ENSMUSG00000098773	0.4976845	-0.01403554	0.25796217	0.3177826	NA
ENSMUSG00000098778	0.06078082	-0.00696062	0.23874431	0.5704235	NA
ENSMUSG00000098779	0.06412521	-0.002376878	0.22735996	0.8408827	NA
ENSMUSG00000098781	0.5643253	0.001898691	0.21008453	0.878232	NA
ENSMUSG00000098784	3.241942	0.01038452	0.18893392	0.4774463	0.8477506
ENSMUSG00000098789	11.50078	0.02824035	0.14599764	0.3078293	0.759391
ENSMUSG00000098793	0.3693749	-0.007785424	0.24176907	0.5295726	NA
ENSMUSG00000098801	0.2226371	0	0.22572474	1	NA
ENSMUSG00000098828	0.5104538	-0.0004978338	0.21362147	0.9675017	NA
ENSMUSG00000098832	3.319976	0.01095683	0.15072716	0.5729061	0.8851383
ENSMUSG00000098838	0.05703331	0	0.22572474	1	NA
ENSMUSG00000098846	0.8808339	-0.01608209	0.28402478	0.2508633	NA
ENSMUSG00000098857	0.05517465	0	0.22572474	1	NA
ENSMUSG00000098859	0.04345354	0	0.22572474	1	NA
ENSMUSG00000098880	0.3123473	0	0.22312815	1	NA
ENSMUSG00000098889	3.185152	-0.3189896	1.23041485	0.002941735	0.1581782
ENSMUSG00000098891	0.5327935	0.005101907	0.23135868	0.6734981	NA
ENSMUSG00000098893	2.260404	-0.04901447	0.33822328	0.05588131	0.4732759
ENSMUSG00000098894	0.03952348	0	0.22572474	1	NA
ENSMUSG00000098895	0.02967808	-0.002376878	0.22735996	0.8408827	NA
ENSMUSG00000098896	0.2355117	-0.008485935	0.2445561	0.4969182	NA
ENSMUSG00000098900	15.50375	-0.02704263	0.13580627	0.4569423	0.8389434
ENSMUSG00000098905	22.12526	-0.0749632	0.14246799	0.09883812	0.5615639
ENSMUSG00000098909	0.1177605	-0.006919796	0.23859259	0.5725247	NA
ENSMUSG00000098912	653.1801	-0.0827152	0.09880238	0.2068363	0.674378
ENSMUSG00000098915	0.1346176	0	0.22572474	1	NA
ENSMUSG00000098920	0.06078082	-0.00696062	0.23874431	0.5704235	NA
ENSMUSG00000098923	85.99634	0.1015671	0.1566495	0.0368974	0.4085211
ENSMUSG00000098925	473.4299	0.0001323695	0.154975	0.993436	0.9984151
ENSMUSG00000098934	6.950257	0.01115717	0.17470624	0.473475	0.8470936
ENSMUSG00000098943	122.7352	0.003290459	0.19271385	0.8006265	0.9514828
ENSMUSG00000098948	0.7133548	0	0.22572474	1	NA
ENSMUSG00000098950	177.918	-0.04070597	0.12451403	0.4270908	0.824472
ENSMUSG00000098973	3490.047	-6.100921	2.36848034	3.552708e-06	0.003757778
ENSMUSG00000098975	49.25865	-0.03408232	0.24697281	0.1069934	0.5742459
ENSMUSG00000098977	1.470178	-0.03434239	0.35947064	0.09001541	NA
ENSMUSG00000098979	0.3462474	-0.007753507	0.2416465	0.5311054	NA
ENSMUSG00000098985	1.637156	0.01945943	0.17454613	0.2884297	0.7466148
ENSMUSG00000098987	1.070032	0	0.22572474	1	NA
ENSMUSG00000099008	2.807033	-0.02550245	0.34392741	0.119941	0.5876969
ENSMUSG00000099009	1.464863	0	0.18488901	1	NA
ENSMUSG00000099013	2.97948	-0.02568008	0.34510871	0.118439	0.5855517
ENSMUSG00000099019	0.08456261	-0.002365312	0.22734418	0.8416394	NA
ENSMUSG00000099020	0.06078082	-0.00696062	0.23874431	0.5704235	NA
ENSMUSG00000099021	223680.1	0.02954671	0.13385617	0.4516174	0.8359034
ENSMUSG00000099024	0.02967808	-0.002376878	0.22735996	0.8408827	NA
ENSMUSG00000099027	2.58926	-0.001208188	0.16878115	0.9314917	0.9841113
ENSMUSG00000099030	0.1177626	-0.006922827	0.23860383	0.5723685	NA
ENSMUSG00000099032	2.863948	0.001743553	0.14617971	0.9302761	0.9836121
ENSMUSG00000099034	9.118281	0.04713525	0.15206509	0.1416596	0.6049958
ENSMUSG00000099041	51.68533	0.01248465	0.13710783	0.6921367	0.9236075
ENSMUSG00000099045	0.1162566	-0.00671118	0.23782877	0.5833595	NA
ENSMUSG00000099051	0.2596158	-0.007757106	0.2416603	0.5309324	NA
ENSMUSG00000099054	0.5079296	-0.003560431	0.20506665	0.7792404	NA
ENSMUSG00000099061	5.915924	0.03558746	0.17601234	0.1365061	0.6006336
ENSMUSG00000099064	0.07614395	0	0.22572474	1	NA
ENSMUSG00000099071	0.05703331	0	0.22572474	1	NA
ENSMUSG00000099083	174.9196	-0.0834669	0.13586184	0.1014308	0.5672218
ENSMUSG00000099085	0.2724397	-0.007429824	0.24013993	0.5472461	NA
ENSMUSG00000099094	8.097468	0.02791951	0.14188662	0.3581804	0.786518
ENSMUSG00000099098	0.9539484	-0.01040756	0.19897762	0.4668191	NA
ENSMUSG00000099104	1.288943	-0.01443934	0.24278564	0.3220719	NA
ENSMUSG00000099112	0.08656277	-0.00238089	0.22736545	0.8406202	NA
ENSMUSG00000099115	0.2215395	-0.007824558	0.24191994	0.5276985	NA
ENSMUSG00000099136	0.8749572	0.0008896069	0.21689309	0.9415011	NA
ENSMUSG00000099137	2.301676	-0.07290186	0.48838692	0.02901922	0.3781532
ENSMUSG00000099138	0.6646186	-0.0143827	0.27420727	0.2908481	NA
ENSMUSG00000099141	0.08791091	0	0.22572474	1	NA
ENSMUSG00000099148	0.06078082	-0.00696062	0.23874431	0.5704235	NA
ENSMUSG00000099150	16.9645	-0.004139795	0.13744228	0.8902964	0.9766619
ENSMUSG00000099159	0.4003711	-0.002807915	0.21974574	0.8174843	NA
ENSMUSG00000099162	0.09564175	-0.0008241462	0.22571278	0.9443068	NA
ENSMUSG00000099170	0.1146437	-0.002368489	0.22734851	0.8414316	NA
ENSMUSG00000099178	0.05517465	0	0.22572474	1	NA
ENSMUSG00000099179	0.8568203	-0.02046686	0.29437144	0.1921195	NA
ENSMUSG00000099182	0.02967808	-0.002376878	0.22735996	0.8408827	NA
ENSMUSG00000099190	0.6340208	-0.00105438	0.19962436	0.9335887	NA
ENSMUSG00000099192	0.187978	-0.002280182	0.22723038	0.847217	NA
ENSMUSG00000099207	0.3072029	-0.00146666	0.22511379	0.9015231	NA
ENSMUSG00000099221	0.04395546	0	0.22572474	1	NA
ENSMUSG00000099224	1.107688	-0.00993153	0.19391403	0.4880592	NA
ENSMUSG00000099241	3.550222	5.893285e-05	0.20405084	0.9962396	0.9990241
ENSMUSG00000099244	0.06078082	-0.00696062	0.23874431	0.5704235	NA
ENSMUSG00000099250	428544.8	0.1502422	0.13875737	0.01825601	0.321532
ENSMUSG00000099266	0.5993471	-0.01620937	0.26318948	0.2720251	NA
ENSMUSG00000099289	0.05645274	-0.0007750475	0.22568787	0.9476166	NA
ENSMUSG00000099291	127.2106	0.0006561572	0.19239953	0.9593023	0.9898736
ENSMUSG00000099294	0.05703331	0	0.22572474	1	NA
ENSMUSG00000099301	0.04273247	0	0.22572474	1	NA
ENSMUSG00000099310	1.042295	0.006808467	0.1634574	0.6591736	NA
ENSMUSG00000099315	0.1712667	0	0.22572474	1	NA
ENSMUSG00000099329	0.3810199	-0.01212537	0.26187759	0.3561146	NA
ENSMUSG00000099332	0.1783387	0	0.22572474	1	NA
ENSMUSG00000099338	0.3215277	-0.005838395	0.23476565	0.6305136	NA
ENSMUSG00000099342	6.140316	-0.01798603	0.14944012	0.4199691	0.8204901
ENSMUSG00000099343	0.8061731	-0.005333556	0.1861797	0.6938439	NA
ENSMUSG00000099354	5.612848	-0.01995358	0.1514258	0.3701094	0.7933475
ENSMUSG00000099361	0.7433564	-0.01746318	0.25628963	0.2564418	NA
ENSMUSG00000099373	3.508756	-0.01961465	0.30505963	0.1878381	0.6560721
ENSMUSG00000099375	0.4000852	-0.0006517459	0.22560924	0.9559384	NA
ENSMUSG00000099377	1.318886	-9.521809e-05	0.15478445	0.9952926	NA
ENSMUSG00000099384	3.442788	-0.01059941	0.1551033	0.5555205	0.8785532
ENSMUSG00000099389	0.05517465	0	0.22572474	1	NA
ENSMUSG00000099397	0.626913	-0.009254738	0.22924964	0.4844849	NA
ENSMUSG00000099398	0.2726868	-0.01041463	0.25321736	0.4164486	NA
ENSMUSG00000099400	0.05703331	0	0.22572474	1	NA
ENSMUSG00000099404	0.07614395	0	0.22572474	1	NA
ENSMUSG00000099411	0.2215395	-0.007824558	0.24191994	0.5276985	NA
ENSMUSG00000099413	0.8436131	0.01100669	0.20942134	0.4385417	NA
ENSMUSG00000099417	0.3590285	0.00216532	0.22622034	0.8551798	NA
ENSMUSG00000099418	0.03952348	0	0.22572474	1	NA
ENSMUSG00000099440	3.437272	-0.005064081	0.15863027	0.7486443	0.9384727
ENSMUSG00000099448	0.02967808	-0.002376878	0.22735996	0.8408827	NA
ENSMUSG00000099468	0.4144827	0.001267396	0.22543373	0.9146731	NA
ENSMUSG00000099470	4.123587	-0.03844681	0.17370414	0.125645	0.5944083
ENSMUSG00000099471	3.694149	-0.03052686	0.15755214	0.2133438	0.6779004
ENSMUSG00000099472	0.1411318	0.002050429	0.2259474	0.86279	NA
ENSMUSG00000099473	5.527863	-0.006468495	0.14906582	0.7327366	0.9355124
ENSMUSG00000099474	0.06078082	-0.00696062	0.23874431	0.5704235	NA
ENSMUSG00000099478	6.560579	-0.02271085	0.30241261	0.167931	0.6340919
ENSMUSG00000099481	127.1761	-0.09230926	0.12405538	0.1154866	0.5820013
ENSMUSG00000099492	2.502621	0.005528746	0.15091368	0.758184	0.9409756
ENSMUSG00000099507	0.7814014	-0.01262449	0.21933767	0.3829856	NA
ENSMUSG00000099508	0.03952348	0	0.22572474	1	NA
ENSMUSG00000099512	0.2982294	-0.004837432	0.22927576	0.6901638	NA
ENSMUSG00000099517	6.20604	-0.06835727	0.28657069	0.02994575	0.3802436
ENSMUSG00000099519	3.783556	-0.01171469	0.19037167	0.4331294	0.8267624
ENSMUSG00000099534	0.06078082	-0.00696062	0.23874431	0.5704235	NA
ENSMUSG00000099539	0.06078082	-0.00696062	0.23874431	0.5704235	NA
ENSMUSG00000099543	3.580673	-0.09840711	0.56184115	0.01806633	0.3198753
ENSMUSG00000099552	1.373957	-0.002172549	0.18688572	0.8684813	NA
ENSMUSG00000099564	0.08288792	0	0.22572474	1	NA
ENSMUSG00000099568	0.08791091	0	0.22572474	1	NA
ENSMUSG00000099569	0.2215395	-0.007824558	0.24191994	0.5276985	NA
ENSMUSG00000099579	0.1789891	0.0003119317	0.22526571	0.9789152	NA
ENSMUSG00000099583	42.30652	0.01645483	0.13206676	0.6758408	0.9194893
ENSMUSG00000099590	0.1129055	0.00123844	0.22542131	0.9166078	NA
ENSMUSG00000099591	0.6620269	-0.01317266	0.26745302	0.3239975	NA
ENSMUSG00000099596	0.1783387	0	0.22572474	1	NA
ENSMUSG00000099597	20.51655	-0.095561	0.70210449	0.01197528	0.2746955
ENSMUSG00000099608	0.05517465	0	0.22572474	1	NA
ENSMUSG00000099610	0.05645274	-0.0007750475	0.22568787	0.9476166	NA
ENSMUSG00000099616	0.6646186	-0.0143827	0.27420727	0.2908481	NA
ENSMUSG00000099618	0.4430791	-0.01238079	0.26321193	0.3479723	NA
ENSMUSG00000099625	19.32112	-0.0001753645	0.13492642	0.9958621	0.9989578
ENSMUSG00000099631	0.08151698	-0.00619268	0.23621214	0.6107514	NA
ENSMUSG00000099632	11.49426	0.05816445	0.16199549	0.08272112	0.5315314
ENSMUSG00000099634	0.3097093	-0.000393739	0.21247072	0.9743671	NA
ENSMUSG00000099635	2.089729	-0.0002448605	0.15054885	0.9888529	0.9979206
ENSMUSG00000099644	0.170305	-0.00613253	0.23601193	0.6140185	NA
ENSMUSG00000099647	0.8519579	-0.005438476	0.18511127	0.6894423	NA
ENSMUSG00000099655	7.330497	0.0143553	0.14439827	0.5484589	0.8763835
ENSMUSG00000099662	2.792956	-0.01998745	0.17028631	0.2897806	0.7469081
ENSMUSG00000099663	0.3012541	0.0002785973	0.22527458	0.9811667	NA
ENSMUSG00000099681	56.36145	0.07306137	0.1239718	0.1916359	0.6619779
ENSMUSG00000099683	0.07904697	0	0.22572474	1	NA
ENSMUSG00000099686	0.9224223	-0.0332612	0.31216756	0.1039553	NA
ENSMUSG00000099689	65.52575	-0.1238443	0.15445352	0.02476104	0.3616236
ENSMUSG00000099696	278.1482	0.09592074	0.11228609	0.1324351	0.5983466
ENSMUSG00000099697	56.43048	0.02227727	0.13180295	0.5824117	0.8888638
ENSMUSG00000099701	0.05517465	0	0.22572474	1	NA
ENSMUSG00000099703	7.589637	-0.03031792	0.17752814	0.1669202	0.6335715
ENSMUSG00000099706	0.1159209	-0.006948145	0.23869787	0.5710649	NA
ENSMUSG00000099708	6.048553	-0.1551175	0.63423067	0.007987857	0.2496252
ENSMUSG00000099714	0.05703331	0	0.22572474	1	NA
ENSMUSG00000099717	0.1579086	-0.002377213	0.22736041	0.8408608	NA
ENSMUSG00000099735	0.06078082	-0.00696062	0.23874431	0.5704235	NA
ENSMUSG00000099746	5.53051	-0.02296237	0.15627661	0.2970516	0.7547469
ENSMUSG00000099750	0.06078082	-0.00696062	0.23874431	0.5704235	NA
ENSMUSG00000099757	0.06078082	-0.00696062	0.23874431	0.5704235	NA
ENSMUSG00000099759	5.648942	-0.0005933284	0.14206652	0.9799361	0.9952127
ENSMUSG00000099760	10.43435	-0.007990648	0.13750728	0.7918992	0.948199
ENSMUSG00000099761	0.1281974	0	0.22572474	1	NA
ENSMUSG00000099762	0.3822443	0.0004950108	0.22525639	0.9665562	NA
ENSMUSG00000099764	18.29857	0.03881393	0.14205695	0.2534004	0.7146333
ENSMUSG00000099767	1.934882	-0.01943613	0.21325134	0.2465358	0.7084443
ENSMUSG00000099773	3.041227	0.003829268	0.14892572	0.8363027	0.9631824
ENSMUSG00000099775	0.06412521	-0.002376878	0.22735996	0.8408827	NA
ENSMUSG00000099778	0.7103239	0	0.22572474	1	NA
ENSMUSG00000099779	0.914194	-0.00387049	0.16436156	0.7931274	NA
ENSMUSG00000099784	21.39521	0.02386998	0.13824406	0.4652511	0.8427911
ENSMUSG00000099797	0.05517465	0	0.22572474	1	NA
ENSMUSG00000099802	0.2215395	-0.007824558	0.24191994	0.5276985	NA
ENSMUSG00000099809	1.437387	-0.01000892	0.1654265	0.5329199	NA
ENSMUSG00000099825	0.2886432	-0.001065307	0.20160017	0.9325994	NA
ENSMUSG00000099835	0.378671	0.003946547	0.22865253	0.7422156	NA
ENSMUSG00000099839	2.701243	0.01900905	0.17109159	0.3031601	0.7572401
ENSMUSG00000099843	7.316638	0.01066073	0.13852021	0.7154933	0.9308881
ENSMUSG00000099851	1.772316	-0.02266615	0.32280386	0.1502811	0.6148474
ENSMUSG00000099858	1.059333	-0.005720589	0.16609348	0.7008698	NA
ENSMUSG00000099868	1.142843	-0.04251812	0.35546388	0.0698404	NA
ENSMUSG00000099869	0.3429179	-0.0117521	0.25991932	0.3684456	NA
ENSMUSG00000099871	0.6352262	-0.008541961	0.24480556	0.4943617	NA
ENSMUSG00000099875	2.672169	-0.007485319	0.14777385	0.7057903	0.9275654
ENSMUSG00000099876	10.88577	-0.01919462	0.13792991	0.5466747	0.8756555
ENSMUSG00000099879	0.3310135	-0.007824558	0.24191994	0.5276985	NA
ENSMUSG00000099881	121.0287	0.1465301	0.122023	0.02656281	0.3686073
ENSMUSG00000099889	0.02967808	-0.002376878	0.22735996	0.8408827	NA
ENSMUSG00000099890	0.08740925	0	0.22572474	1	NA
ENSMUSG00000099891	0.02967808	-0.002376878	0.22735996	0.8408827	NA
ENSMUSG00000099893	0.4430791	-0.01238079	0.26321193	0.3479723	NA
ENSMUSG00000099895	0.2511662	-0.008409719	0.24424702	0.5003755	NA
ENSMUSG00000099899	0.9903782	-0.04915168	0.391296	0.05483111	NA
ENSMUSG00000099902	0.06412521	-0.002376878	0.22735996	0.8408827	NA
ENSMUSG00000099906	3.59976	-0.0111675	0.25378702	0.3931982	0.8093957
ENSMUSG00000099907	54.11346	-0.09172861	0.16231415	0.03925119	0.414938
ENSMUSG00000099908	12.77728	-0.04628329	0.47799747	NA	NA
ENSMUSG00000099913	8.053792	-0.04325489	0.26265084	0.0711159	0.5081748
ENSMUSG00000099923	4.841945	-0.01016514	0.14738461	0.6240116	0.9043188
ENSMUSG00000099924	53.15896	-0.4222507	0.53266685	0.0003377105	0.04423913
ENSMUSG00000099927	26.5277	0.1012133	0.15737017	0.03652301	0.4077501
ENSMUSG00000099930	0.4762101	-0.002586164	0.18562658	0.8446895	NA
ENSMUSG00000099931	23.71746	-0.06557042	0.17679022	0.05342691	0.4683218
ENSMUSG00000099933	0.2718656	0	0.22572474	1	NA
ENSMUSG00000099936	0.1318664	0	0.22572474	1	NA
ENSMUSG00000099937	2.656639	-0.05152299	0.41543666	0.05000832	0.4574288
ENSMUSG00000099938	0.4913314	-0.0009487537	0.19342244	0.9410734	NA
ENSMUSG00000099954	3.074555	0.002831291	0.15927569	0.8536432	0.9672829
ENSMUSG00000099958	0.3083099	-0.00247083	0.22633615	0.835374	NA
ENSMUSG00000099959	0.6018276	-0.003940908	0.19354294	0.763257	NA
ENSMUSG00000099964	13.3881	-0.009707516	0.1401766	0.7183307	0.9316026
ENSMUSG00000099966	20.16343	0.006530304	0.13376542	0.8555111	0.9672829
ENSMUSG00000099974	0.2104674	-0.0003773066	0.22479258	0.9745401	NA
ENSMUSG00000099979	0.1873653	-0.006905946	0.23854128	0.573239	NA
ENSMUSG00000099980	4.275206	-0.01546091	0.14883775	0.47581	0.8477506
ENSMUSG00000099988	0.1129055	0.00123844	0.22542131	0.9166078	NA
ENSMUSG00000099997	0.361969	-9.868908e-05	0.19759141	0.9937964	NA
ENSMUSG00000099998	1.640697	-0.00363907	0.16042096	0.8115402	0.9554114
ENSMUSG00000100001	0.05645274	-0.0007750475	0.22568787	0.9476166	NA
ENSMUSG00000100002	0.1129055	0.00123844	0.22542131	0.9166078	NA
ENSMUSG00000100005	6.930294	0.01967289	0.16868947	0.2986208	0.7556014
ENSMUSG00000100007	0.1580939	0	0.22572474	1	NA
ENSMUSG00000100009	10.63496	0.0285585	0.16882378	0.1962124	0.6645948
ENSMUSG00000100017	51.02224	-0.02264638	0.12801354	0.6181102	0.9030234
ENSMUSG00000100018	0.3515945	-0.006293393	0.21916806	0.6221068	NA
ENSMUSG00000100019	0.2610736	-0.006895475	0.23850255	0.5737795	NA
ENSMUSG00000100021	0.05703331	0	0.22572474	1	NA
ENSMUSG00000100025	0.2556143	0	0.22572474	1	NA
ENSMUSG00000100029	0.02822637	-0.002376878	0.22735996	0.8408827	NA
ENSMUSG00000100030	0.3566774	0	0.22572474	1	NA
ENSMUSG00000100033	1.55826	-0.01213215	0.16478949	0.4696808	0.8453633
ENSMUSG00000100037	0.0846791	0.000320782	0.22526562	0.9783174	NA
ENSMUSG00000100039	0.5340563	-0.001228595	0.20091112	0.9224627	NA
ENSMUSG00000100053	7.068452	-0.04167236	0.17091128	0.1159935	0.5826802
ENSMUSG00000100068	0.03952348	0	0.22572474	1	NA
ENSMUSG00000100071	0.2845033	0	0.22572474	1	NA
ENSMUSG00000100075	6.207437	-0.1073302	0.45430634	0.01320811	0.2862969
ENSMUSG00000100078	7.692544	0.001120035	0.1383637	0.9686484	0.9912443
ENSMUSG00000100084	1.858223	0.001257587	0.16252795	0.9319387	0.9841595
ENSMUSG00000100090	0.02967808	-0.002376878	0.22735996	0.8408827	NA
ENSMUSG00000100094	0.04345354	0	0.22572474	1	NA
ENSMUSG00000100104	2.637725	-0.006977856	0.14957902	0.7108387	0.9294234
ENSMUSG00000100110	0.3206261	0.005349511	0.23204223	0.6593185	NA
ENSMUSG00000100113	2.376768	-0.01202292	0.1516048	0.5365067	0.8704115
ENSMUSG00000100119	0.07205954	-0.002368984	0.22734918	0.8413991	NA
ENSMUSG00000100120	0.4255002	-0.004914113	0.23127213	0.6839907	NA
ENSMUSG00000100127	0.2215395	-0.007824558	0.24191994	0.5276985	NA
ENSMUSG00000100130	3.591855	-0.5863927	1.66940269	0.001248951	0.103386
ENSMUSG00000100131	149.2759	-0.09041811	0.44732298	0.01895398	0.3268703
ENSMUSG00000100143	0.6646186	-0.0143827	0.27420727	0.2908481	NA
ENSMUSG00000100147	113.8106	0.02767907	0.12454913	0.5790368	0.8875519
ENSMUSG00000100150	0.09944438	0	0.22572474	1	NA
ENSMUSG00000100153	14.30402	-0.005066283	0.13833912	0.860136	0.9694272
ENSMUSG00000100155	0.9442631	-0.006126607	0.16743717	0.6797134	NA
ENSMUSG00000100158	0.7154624	0.005137294	0.17282672	0.717514	NA
ENSMUSG00000100160	0.03810199	-0.00618062	0.23617186	0.6114054	NA
ENSMUSG00000100162	19.00737	-0.00968002	0.14162656	0.7010978	0.9267886
ENSMUSG00000100164	23.43732	0.09647664	0.15144828	0.04669895	0.4449624
ENSMUSG00000100166	0.6522193	-0.01358841	0.26374165	0.3204597	NA
ENSMUSG00000100169	0.05517465	0	0.22572474	1	NA
ENSMUSG00000100174	0.1726102	0.001256532	0.22543249	0.9153978	NA
ENSMUSG00000100176	1.753721	-0.0006790317	0.16717098	0.9618061	0.9903821
ENSMUSG00000100178	0.04345354	0	0.22572474	1	NA
ENSMUSG00000100180	0.112499	-0.00236838	0.22734836	0.8414387	NA
ENSMUSG00000100181	1.439519	-0.01473989	0.17440978	0.3781344	NA
ENSMUSG00000100182	0.2275233	-0.006862473	0.23814095	0.5757867	NA
ENSMUSG00000100183	1.918122	-0.001229298	0.15253706	0.9417617	0.9863682
ENSMUSG00000100189	0.2653685	0	0.22572474	1	NA
ENSMUSG00000100191	0.1307836	0.001652392	0.22566952	0.8890409	NA
ENSMUSG00000100192	0.08690708	0	0.22572474	1	NA
ENSMUSG00000100199	0.6458721	-0.01684412	0.26932583	0.2566096	NA
ENSMUSG00000100200	0.2538003	-0.006799855	0.23815108	0.5787342	NA
ENSMUSG00000100201	2.9289	0.003244109	0.15714795	0.8373418	0.9635631
ENSMUSG00000100204	0.1570445	-0.006938658	0.2386626	0.5715531	NA
ENSMUSG00000100210	74.53838	0.01723956	0.12321889	0.7333557	0.9356667
ENSMUSG00000100211	0.319086	0	0.22572474	1	NA
ENSMUSG00000100213	31.29935	-0.004204693	0.13181567	0.9135745	0.9810787
ENSMUSG00000100214	46.91835	-0.06797571	0.14505375	0.1061175	0.5739932
ENSMUSG00000100215	0.7127386	0.008639149	0.19029103	0.5403047	NA
ENSMUSG00000100220	0.4430791	-0.01238079	0.26321193	0.3479723	NA
ENSMUSG00000100222	0.06412521	-0.002376878	0.22735996	0.8408827	NA
ENSMUSG00000100228	0.5422982	-0.000817866	0.2012632	0.948235	NA
ENSMUSG00000100235	37.60313	-0.127723	0.36678986	0.00773243	0.2460191
ENSMUSG00000100241	30.76494	0.028331	0.13232405	0.4881585	0.8510255
ENSMUSG00000100242	0.1783387	0	0.22572474	1	NA
ENSMUSG00000100247	0.06922389	-0.002379121	0.22736302	0.840736	NA
ENSMUSG00000100252	431.9794	-0.05635586	0.10422531	0.3787522	0.7993641
ENSMUSG00000100253	0.4671462	-0.0003326694	0.22404734	0.9776051	NA
ENSMUSG00000100254	6.382122	0.0008954968	0.22195384	0.9402382	0.9862177
ENSMUSG00000100255	0.350653	0.004266221	0.22934696	0.7227755	NA
ENSMUSG00000100259	1.991476	-0.1673589	0.82846559	0.007971914	0.2496252
ENSMUSG00000100261	0.6891512	0.003555084	0.17380916	0.7979773	NA
ENSMUSG00000100269	0.3798262	-0.003636649	0.22878729	0.7607636	NA
ENSMUSG00000100274	0.5276024	-0.01176659	0.21987508	0.4073275	NA
ENSMUSG00000100277	0.02967808	-0.002376878	0.22735996	0.8408827	NA
ENSMUSG00000100280	0.7246572	-0.00395687	0.1769412	0.7736037	NA
