gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000085513	0.5282054	0.002824404	0.15189055	0.6397652	NA
ENSMUSG00000085516	0.2911605	0	0.1521201	1	NA
ENSMUSG00000085517	1.92868	-0.02046132	0.15595774	0.12965	NA
ENSMUSG00000085521	1.910425	0.01810921	0.14496826	0.3321376	NA
ENSMUSG00000085523	0.8510396	-0.0003445153	0.15129784	0.9527139	NA
ENSMUSG00000085524	1.865611	0	0.15050291	1	NA
ENSMUSG00000085525	0.9930404	0	0.1521201	1	NA
ENSMUSG00000085526	1.658723	-0.008686481	0.14509	0.5368966	NA
ENSMUSG00000085527	9.823426	-0.01333866	0.13992791	0.544909	0.8893656
ENSMUSG00000085532	0.1305644	4.048271e-05	0.15206395	0.9939911	NA
ENSMUSG00000085538	1.37227	-0.03066324	0.20838104	0.01616842	NA
ENSMUSG00000085539	0.06078082	0	0.1521201	1	NA
ENSMUSG00000085540	0.07614395	-0.002104726	0.15284249	0.6948451	NA
ENSMUSG00000085541	1.285542	-0.004677156	0.15124914	0.5109464	NA
ENSMUSG00000085543	1.290993	-0.007616215	0.14696032	0.5130102	NA
ENSMUSG00000085546	1.288778	-0.003266904	0.15112275	0.6208005	NA
ENSMUSG00000085548	0.6994857	-0.007538016	0.15685933	0.2562466	NA
ENSMUSG00000085549	0.06078082	0	0.1521201	1	NA
ENSMUSG00000085553	0.07614395	-0.002104726	0.15284249	0.6948451	NA
ENSMUSG00000085555	0.5001364	0.001874273	0.15148726	0.7527472	NA
ENSMUSG00000085558	12.37016	-0.03418419	0.14762501	0.1715771	0.6603021
ENSMUSG00000085560	2.735764	0.0023625	0.14360909	0.8675068	NA
ENSMUSG00000085562	6.948411	0.06876893	0.22035573	0.0086461	0.2745733
ENSMUSG00000085564	1.160875	-0.01154323	0.14934134	0.3234626	NA
ENSMUSG00000085565	9.515294	-0.002277404	0.13300229	0.9385383	0.9911483
ENSMUSG00000085566	143.2579	-0.05137244	0.11534757	0.3460674	0.7950318
ENSMUSG00000085568	0.1680041	0.0006511833	0.15211465	0.9037452	NA
ENSMUSG00000085573	0.07904697	0	0.1521201	1	NA
ENSMUSG00000085574	0.1038459	0	0.1521201	1	NA
ENSMUSG00000085576	1.29395	-0.00629417	0.14744691	0.5530185	NA
ENSMUSG00000085578	0.2086034	0.002443911	0.15290412	0.6538696	NA
ENSMUSG00000085582	0.6328538	0.004511332	0.14977976	0.5702532	NA
ENSMUSG00000085583	4.048586	-0.004692594	0.13916014	0.8219512	NA
ENSMUSG00000085584	53.85962	0.03775714	0.12922181	0.3539891	0.7977129
ENSMUSG00000085585	0.02967808	-0.0002917655	0.15213364	0.9564838	NA
ENSMUSG00000085586	41.44069	0.01369997	0.12554683	0.7364827	0.9458669
ENSMUSG00000085587	3.478599	-0.003671133	0.14514454	0.7657612	NA
ENSMUSG00000085588	0.06078082	0	0.1521201	1	NA
ENSMUSG00000085589	2.102266	0.01397163	0.14757648	0.3272121	NA
ENSMUSG00000085591	1.311154	0.004241071	0.14583501	0.7149579	NA
ENSMUSG00000085592	0.04345354	0	0.1521201	1	NA
ENSMUSG00000085596	0.3310135	0	0.1521201	1	NA
ENSMUSG00000085600	0.4076629	-0.001204159	0.15228452	0.8230459	NA
ENSMUSG00000085601	2.294682	0.01520222	0.15082021	0.234759	NA
ENSMUSG00000085603	9.758001	0.02218873	0.14167931	0.3494486	0.7957486
ENSMUSG00000085604	0.07151659	-0.0002868588	0.15213319	0.9572148	NA
ENSMUSG00000085609	10.94959	0.00102019	0.13789022	0.9636442	0.9941522
ENSMUSG00000085610	0.04345354	0	0.1521201	1	NA
ENSMUSG00000085611	0.9956978	-0.002200787	0.14547066	0.8497783	NA
ENSMUSG00000085614	7.291055	-0.03304056	0.14484718	0.207975	0.6929112
ENSMUSG00000085615	4.509506	0.02271409	0.14428959	0.2928822	NA
ENSMUSG00000085620	0.3947827	0.002710568	0.1522626	0.6412721	NA
ENSMUSG00000085622	34.28037	0.09127559	0.12782721	0.0886108	0.5574053
ENSMUSG00000085623	2.479447	0	0.1521201	1	NA
ENSMUSG00000085625	1.017678	0.009011602	0.15045831	0.3517611	NA
ENSMUSG00000085626	0.5204642	0	0.1521201	1	NA
ENSMUSG00000085627	0.02822637	-0.0002917655	0.15213364	0.9564838	NA
ENSMUSG00000085628	0.3644981	0.0005760716	0.15164774	0.9184214	NA
ENSMUSG00000085631	0.6977166	-0.004329855	0.15370877	0.4644589	NA
ENSMUSG00000085633	0.5052691	0.001101932	0.14900719	0.884368	NA
ENSMUSG00000085635	0.04345354	0	0.1521201	1	NA
ENSMUSG00000085636	1.155172	0.006144723	0.14822971	0.5324772	NA
ENSMUSG00000085637	0.2215395	0	0.1521201	1	NA
ENSMUSG00000085638	6.831752	-0.03526595	0.15915154	0.08069733	0.546435
ENSMUSG00000085639	0.1282504	0.001258824	0.15229072	0.8154163	NA
ENSMUSG00000085641	0.3472206	-0.004532826	0.15563924	0.4086442	NA
ENSMUSG00000085642	21.67499	0.02549439	0.12787281	0.5187305	0.8805129
ENSMUSG00000085652	0.08621428	0.0009088468	0.15219683	0.8657722	NA
ENSMUSG00000085655	2.011512	-0.01874812	0.14562144	0.3087592	NA
ENSMUSG00000085657	0.4419213	-0.004256669	0.15514993	0.4370908	NA
ENSMUSG00000085658	7.272584	-0.03449941	0.15439647	0.1103837	0.5869349
ENSMUSG00000085664	1.107698	0	0.1521201	1	NA
ENSMUSG00000085665	8.004901	-0.02432597	0.13843466	0.3808488	0.8094146
ENSMUSG00000085666	0.5459299	0.002457823	0.15139814	0.6903055	NA
ENSMUSG00000085667	43.60608	-0.01436372	0.13048248	0.6758782	0.929822
ENSMUSG00000085669	4.254044	-0.01489696	0.15644099	0.1545461	NA
ENSMUSG00000085678	0.5192612	-0.004081364	0.15253989	0.5131806	NA
ENSMUSG00000085680	2.765814	-0.01735133	0.15616189	0.1419728	NA
ENSMUSG00000085683	0.02822637	-0.0002917655	0.15213364	0.9564838	NA
ENSMUSG00000085687	5.064993	-0.02413987	0.15261726	0.1506817	0.6360628
ENSMUSG00000085689	0.9944474	-0.006325935	0.15174885	0.4077317	NA
ENSMUSG00000085693	0.1902172	0.001284871	0.15229943	0.8117059	NA
ENSMUSG00000085695	0.2215395	0	0.1521201	1	NA
ENSMUSG00000085701	0.4460297	-0.00134889	0.14896883	0.859954	NA
ENSMUSG00000085702	0.4846442	-0.001760839	0.15239725	0.7470651	NA
ENSMUSG00000085704	21.50994	0.03077225	0.13562062	0.3478326	0.7950364
ENSMUSG00000085705	3.161236	-0.03091081	0.1511247	0.1461154	NA
ENSMUSG00000085707	0.7297251	-0.004154053	0.14945126	0.6055012	NA
ENSMUSG00000085709	0.4430791	0	0.1521201	1	NA
ENSMUSG00000085710	0.03952348	0	0.1521201	1	NA
ENSMUSG00000085711	1.20424	0.01758111	0.15172094	0.1972207	NA
ENSMUSG00000085712	0.07614395	-0.002104726	0.15284249	0.6948451	NA
ENSMUSG00000085713	0.05517465	-0.002104726	0.15284249	0.6948451	NA
ENSMUSG00000085714	0.08690708	0	0.1521201	1	NA
ENSMUSG00000085715	3.278044	-0.002627834	0.14330611	0.8573858	NA
ENSMUSG00000085716	0.1481107	0.001056646	0.15223481	0.8443467	NA
ENSMUSG00000085718	0.6310518	-0.001687242	0.14870389	0.8317263	NA
ENSMUSG00000085720	18.49996	0.01127002	0.13343225	0.7063386	0.9380373
ENSMUSG00000085723	0.05703331	0	0.1521201	1	NA
ENSMUSG00000085724	0.02822637	-0.0002917655	0.15213364	0.9564838	NA
ENSMUSG00000085725	0.1798954	-0.001235489	0.15236074	0.8175206	NA
ENSMUSG00000085728	0.2828878	0.001690261	0.15238892	0.7562461	NA
ENSMUSG00000085730	1.40565	-0.0124045	0.1490017	0.316178	NA
ENSMUSG00000085731	3.724933	-0.001641091	0.14701025	0.8652183	NA
ENSMUSG00000085732	0.871559	-0.004124269	0.14956411	0.603789	NA
ENSMUSG00000085733	3.084432	0.01424885	0.14368924	0.4301831	NA
ENSMUSG00000085735	1.01531	-0.0132621	0.14932923	0.2932397	NA
ENSMUSG00000085737	0.1318664	-0.003194546	0.15377258	0.5552842	NA
ENSMUSG00000085738	0.1668746	0.0003743839	0.15205573	0.9446358	NA
ENSMUSG00000085739	0.3816715	0.002568754	0.15299865	0.6377827	NA
ENSMUSG00000085741	38.07789	-0.05994849	0.12364781	0.2280893	0.7118181
ENSMUSG00000085742	0.3018301	0.0005196608	0.15213539	0.9227869	NA
ENSMUSG00000085743	1.979051	-0.005406356	0.14576241	0.6538636	NA
ENSMUSG00000085744	0.3566774	-0.004267266	0.15516665	0.4360005	NA
ENSMUSG00000085745	1.503255	0	0.14961988	1	NA
ENSMUSG00000085748	0.1783387	-0.002104726	0.15284249	0.6948451	NA
ENSMUSG00000085749	0.7058875	-0.008808661	0.15305531	0.2917042	NA
ENSMUSG00000085751	0.6646186	0	0.1521201	1	NA
ENSMUSG00000085754	3.189364	-0.002583885	0.14743125	0.7829846	NA
ENSMUSG00000085755	0.3192006	0.002684006	0.15309307	0.6230652	NA
ENSMUSG00000085760	0.1944167	0.0004870503	0.15213307	0.9275974	NA
ENSMUSG00000085761	0.8714461	0.01040486	0.14990391	0.3323536	NA
ENSMUSG00000085762	4.818222	-0.003318151	0.13886278	0.8751113	0.9784333
ENSMUSG00000085763	4.397013	-0.002218845	0.1420348	0.8923612	NA
ENSMUSG00000085766	0.1652398	0.0009835754	0.15221335	0.8549442	NA
ENSMUSG00000085767	8.054867	0.05269644	0.159645	0.06726286	0.5173493
ENSMUSG00000085768	0.822301	-0.005303271	0.15234938	0.4406261	NA
ENSMUSG00000085771	1.330116	-0.0001710066	0.14655583	0.9864716	NA
ENSMUSG00000085772	1.687361	0.004585243	0.14433708	0.7358497	NA
ENSMUSG00000085773	0.3106766	0.000502991	0.15213283	0.9252546	NA
ENSMUSG00000085776	7.875305	0.007665814	0.13509412	0.7767887	0.9561538
ENSMUSG00000085779	2.774886	-0.01383631	0.15432059	0.1897913	NA
ENSMUSG00000085782	15.33159	-0.04218625	0.15765696	0.08268758	0.546724
ENSMUSG00000085783	9.681932	0.0006576624	0.13299644	0.9822166	0.9977562
ENSMUSG00000085784	0.04273247	0	0.1521201	1	NA
ENSMUSG00000085785	0.4430791	0	0.1521201	1	NA
ENSMUSG00000085787	0.6990406	-0.01218102	0.15701636	0.1722045	NA
ENSMUSG00000085788	8.673347	0.0215445	0.14379769	0.3151631	0.7770115
ENSMUSG00000085791	7.588609	-0.01114579	0.14671574	0.4103094	0.8254904
ENSMUSG00000085792	0.2889834	0	0.1521201	1	NA
ENSMUSG00000085793	154.2918	-0.05217601	0.10248366	0.3969061	0.8184601
ENSMUSG00000085794	1.063317	-0.007377353	0.15801212	0.2452805	NA
ENSMUSG00000085795	36.21943	-0.05408874	0.14678519	0.1170274	0.5977564
ENSMUSG00000085798	0.2387832	-0.002103038	0.15284136	0.6950745	NA
ENSMUSG00000085799	1.100285	0	0.1515309	1	NA
ENSMUSG00000085802	2.657385	-0.0008228974	0.1477552	0.9251696	NA
ENSMUSG00000085803	0.3310135	0	0.1521201	1	NA
ENSMUSG00000085806	0.03952348	0	0.1521201	1	NA
ENSMUSG00000085810	0.105762	-0.001206288	0.15235005	0.821738	NA
ENSMUSG00000085811	12.94138	-0.01368598	0.13710374	0.5936289	0.9040637
ENSMUSG00000085812	0.290211	-0.0002781212	0.1521324	0.9585167	NA
ENSMUSG00000085815	1.600274	-0.001936685	0.14656617	0.8497908	NA
ENSMUSG00000085816	8.112542	-0.01765525	0.14464228	0.3462887	0.7950318
ENSMUSG00000085818	0.04345354	0	0.1521201	1	NA
ENSMUSG00000085819	3.329291	0	0.1521201	1	NA
ENSMUSG00000085823	1.102693	0	0.15152598	1	NA
ENSMUSG00000085826	0.2215395	0	0.1521201	1	NA
ENSMUSG00000085828	8.993728	0.01720637	0.13592547	0.5403461	0.8882459
ENSMUSG00000085829	4.185185	0.01063847	0.14238469	0.5556162	NA
ENSMUSG00000085830	12.57554	-0.01376692	0.15429441	0.1908509	0.6788609
ENSMUSG00000085833	2.780109	0.01195777	0.14704128	0.3812092	NA
ENSMUSG00000085834	0.07614395	-0.002104726	0.15284249	0.6948451	NA
ENSMUSG00000085837	5.747837	-0.006544927	0.13978851	0.7470298	0.9492788
ENSMUSG00000085838	38.22325	-0.005720171	0.14197949	0.7374764	0.9464319
ENSMUSG00000085842	0.807935	-0.001765439	0.152613	0.7420779	NA
ENSMUSG00000085843	0.06078082	0	0.1521201	1	NA
ENSMUSG00000085844	0.03952348	0	0.1521201	1	NA
ENSMUSG00000085845	0.3310135	0	0.1521201	1	NA
ENSMUSG00000085846	0.2491557	-0.000290356	0.15213351	0.9566938	NA
ENSMUSG00000085847	2.979121	0	0.1521201	1	NA
ENSMUSG00000085857	0.1783387	-0.002104726	0.15284249	0.6948451	NA
ENSMUSG00000085861	1.468188	-0.01571774	0.15369965	0.1819326	NA
ENSMUSG00000085862	5.804819	0.03064475	0.14760977	0.1865588	0.6754333
ENSMUSG00000085867	0.1894696	0.001268588	0.15229395	0.8140248	NA
ENSMUSG00000085868	0.8193516	-0.002291265	0.14799328	0.7931895	NA
ENSMUSG00000085870	0.1579188	0	0.1521201	1	NA
ENSMUSG00000085872	0.02967808	-0.0002917655	0.15213364	0.9564838	NA
ENSMUSG00000085873	3.47942	0.02314755	0.14656011	0.2466315	NA
ENSMUSG00000085875	2.286458	-0.00956484	0.14187711	0.6013509	NA
ENSMUSG00000085876	0.1177656	0	0.1521201	1	NA
ENSMUSG00000085881	5.201372	-0.004635341	0.13785122	0.8383233	0.9710195
ENSMUSG00000085882	28.18731	0.06647438	0.13760613	0.1244212	0.6052113
ENSMUSG00000085883	0.2215395	0	0.1521201	1	NA
ENSMUSG00000085884	3.199435	0	0.1521201	1	NA
ENSMUSG00000085885	0.4179939	0	0.1521201	1	NA
ENSMUSG00000085886	8.812228	-0.0102438	0.14602535	0.4566497	0.8513223
ENSMUSG00000085887	0.02967808	-0.0002917655	0.15213364	0.9564838	NA
ENSMUSG00000085888	0.7708006	-0.004651097	0.15081212	0.5266716	NA
ENSMUSG00000085889	0.8202733	0.005120668	0.15650189	0.3580383	NA
ENSMUSG00000085890	0.5499862	0.00263818	0.15022753	0.7043238	NA
ENSMUSG00000085891	4.671591	-0.02265655	0.14612078	0.2586842	0.7386704
ENSMUSG00000085893	0.4676263	-0.003289136	0.1495564	0.6671894	NA
ENSMUSG00000085894	26.99353	-0.1113435	0.17640913	0.01983447	0.3518377
ENSMUSG00000085896	0.1450019	0.0005424432	0.15213903	0.9194159	NA
ENSMUSG00000085899	0.8175347	-0.004217653	0.14775221	0.6578697	NA
ENSMUSG00000085905	0.1522879	-0.003346963	0.15393602	0.5372678	NA
ENSMUSG00000085908	0.04395546	-0.002067156	0.15281758	0.6999592	NA
ENSMUSG00000085910	2.226774	-0.01532273	0.15067976	0.2362139	NA
ENSMUSG00000085911	1.036951	-0.005945044	0.15012669	0.4764496	NA
ENSMUSG00000085912	2.3345	0.0005678401	0.14127309	0.9739813	NA
ENSMUSG00000085913	3.467185	3.235707e-05	0.14763641	0.9970842	NA
ENSMUSG00000085914	1.227592	-0.008900504	0.14937941	0.3870273	NA
ENSMUSG00000085917	0.1470555	0.0006902316	0.15216065	0.8976503	NA
ENSMUSG00000085922	0.4956294	0.0007664366	0.15192516	0.8890769	NA
ENSMUSG00000085925	107.2579	0.02361609	0.14050361	0.3535741	0.7976891
ENSMUSG00000085927	0.228612	0	0.1521201	1	NA
ENSMUSG00000085928	0.6945475	0.000993125	0.14631639	0.9240297	NA
ENSMUSG00000085929	2.625841	-0.004178995	0.14137193	0.8124414	NA
ENSMUSG00000085933	0.5351715	-0.002786926	0.15159487	0.6516008	NA
ENSMUSG00000085936	2.518083	0.006243168	0.14539091	0.6251599	NA
ENSMUSG00000085939	3.058183	0.005908612	0.13867054	0.7857791	NA
ENSMUSG00000085944	10.2137	-0.01328622	0.1477654	0.3338624	0.7871018
ENSMUSG00000085945	0.1850496	-0.0002788337	0.15213247	0.9584105	NA
ENSMUSG00000085946	1.416843	-0.006365621	0.14434182	0.6516605	NA
ENSMUSG00000085950	0.8717041	0.00550713	0.14716717	0.6022523	NA
ENSMUSG00000085953	5.872234	0.01419761	0.13996944	0.5240311	0.883027
ENSMUSG00000085956	3.914708	-0.008040704	0.14114042	0.6689358	NA
ENSMUSG00000085957	0.7744074	0	0.1521201	1	NA
ENSMUSG00000085958	0.7505476	0	0.15127725	1	NA
ENSMUSG00000085961	0.2215395	0	0.1521201	1	NA
ENSMUSG00000085962	0.04345354	0	0.1521201	1	NA
ENSMUSG00000085967	0.6175975	0.0008235932	0.14975229	0.9052682	NA
ENSMUSG00000085971	5.26271	-0.03114287	0.14932663	0.1645322	0.6500999
ENSMUSG00000085972	0.2498752	0.001271248	0.15229484	0.8136459	NA
ENSMUSG00000085975	0.07614395	-0.002104726	0.15284249	0.6948451	NA
ENSMUSG00000085976	0.1121939	-0.002117304	0.15285095	0.6931365	NA
ENSMUSG00000085977	0.1525953	-0.0002877674	0.15213327	0.9570794	NA
ENSMUSG00000085979	0.2758242	-0.004011831	0.15478243	0.4627488	NA
ENSMUSG00000085980	2.677266	0.0152293	0.14686278	0.3261061	NA
ENSMUSG00000085981	0.1526141	0	0.1521201	1	NA
ENSMUSG00000085982	15.01089	-0.04080272	0.13916592	0.2237667	0.7079024
ENSMUSG00000085984	1.040076	-0.006246579	0.14770127	0.5462921	NA
ENSMUSG00000085987	4.088163	-0.005929528	0.14388163	0.6837361	NA
ENSMUSG00000085996	7.365268	-0.002500917	0.14082341	0.8906115	0.9827458
ENSMUSG00000085998	42.24775	-0.04497257	0.13586337	0.2288447	0.7122741
ENSMUSG00000086003	7.292524	0.007908972	0.13362681	0.7859611	0.9580157
ENSMUSG00000086004	0.3310135	0	0.1521201	1	NA
ENSMUSG00000086006	21.49379	-0.01293814	0.12853553	0.7246148	0.9428081
ENSMUSG00000086012	0.3423798	-0.003190586	0.15376832	0.5557604	NA
ENSMUSG00000086013	16.11367	0.02152055	0.13451108	0.4875434	0.8639595
ENSMUSG00000086015	1.503083	0.008025546	0.14636644	0.5179003	NA
ENSMUSG00000086016	1.197488	-0.01067588	0.15281913	0.2574671	NA
ENSMUSG00000086017	6.494763	0.01937876	0.13815354	0.4599446	0.8524196
ENSMUSG00000086018	0.5078121	-0.002020944	0.15278768	0.7062718	NA
ENSMUSG00000086019	0.05703331	0	0.1521201	1	NA
ENSMUSG00000086020	0.3055711	-0.002796325	0.1515368	0.6522898	NA
ENSMUSG00000086021	0.5628125	0.0001641735	0.15068245	0.9788572	NA
ENSMUSG00000086022	12.88405	-0.05868375	0.16707394	0.04599004	0.4592528
ENSMUSG00000086026	0.05517465	-0.002104726	0.15284249	0.6948451	NA
ENSMUSG00000086027	0.1226008	-0.002571343	0.15318405	0.63307	NA
ENSMUSG00000086028	0.9218452	-0.003926679	0.14788359	0.6728556	NA
ENSMUSG00000086034	2.599963	-0.0007884485	0.14290619	0.9581768	NA
ENSMUSG00000086035	0.3265593	-0.0002786824	0.15213245	0.9584331	NA
ENSMUSG00000086039	0.03952348	0	0.1521201	1	NA
ENSMUSG00000086040	583.7717	-0.1903934	0.22135183	0.003757368	0.2028011
ENSMUSG00000086043	0.6467724	-0.002871701	0.1528032	0.6108517	NA
ENSMUSG00000086044	0.2215395	0	0.1521201	1	NA
ENSMUSG00000086047	0.04345354	0	0.1521201	1	NA
ENSMUSG00000086049	2.280916	-0.003384301	0.14530904	0.7787843	NA
ENSMUSG00000086050	0.07241129	-0.0002917907	0.15213364	0.95648	NA
ENSMUSG00000086058	0.9263553	0.003326528	0.14750448	0.7260366	NA
ENSMUSG00000086061	0.04345354	0	0.1521201	1	NA
ENSMUSG00000086063	0.1129055	0.001359927	0.15232588	0.8010451	NA
ENSMUSG00000086067	0.04345354	0	0.1521201	1	NA
ENSMUSG00000086070	0.2976545	-0.002104843	0.15284257	0.6948291	NA
ENSMUSG00000086075	26.85925	-0.02107328	0.1339822	0.5032114	0.8734418
ENSMUSG00000086076	0.06078082	0	0.1521201	1	NA
ENSMUSG00000086083	0.586848	0	0.15176407	1	NA
ENSMUSG00000086095	36.6423	-0.0109937	0.13007579	0.7494258	0.9496801
ENSMUSG00000086098	4.780278	-0.006896153	0.14075581	0.7170648	0.9408104
ENSMUSG00000086107	0.08299051	0	0.1521201	1	NA
ENSMUSG00000086108	5.072139	-0.00242593	0.13569291	0.9246256	0.9888783
ENSMUSG00000086109	0.1216701	-0.001443405	0.15245629	0.7874911	NA
ENSMUSG00000086111	0.1187684	-0.002102814	0.15284121	0.695105	NA
ENSMUSG00000086115	0.334086	-0.003135352	0.15363064	0.5643214	NA
ENSMUSG00000086118	33.23384	0.06620572	0.13749207	0.1257085	0.6057756
ENSMUSG00000086119	160.1704	0.05796625	0.11834136	0.2748126	0.7478633
ENSMUSG00000086121	0.3818698	-0.002100543	0.15283969	0.6954137	NA
ENSMUSG00000086123	0.4817809	0.0008693744	0.15103357	0.8851661	NA
ENSMUSG00000086124	0.3422857	0.004251643	0.15192281	0.5187867	NA
ENSMUSG00000086127	0.6461419	-0.001792607	0.14852474	0.825392	NA
ENSMUSG00000086128	16.43035	0.00291628	0.14606645	0.7910222	0.9597637
ENSMUSG00000086129	2.372572	0.006410053	0.1450204	0.6292788	NA
ENSMUSG00000086130	1.388005	-0.004606062	0.14652996	0.67322	NA
ENSMUSG00000086134	0.5850628	0.004015164	0.15462902	0.4658328	NA
ENSMUSG00000086141	0.2309797	-0.001122181	0.15232075	0.8339217	NA
ENSMUSG00000086145	4.816072	-0.006374628	0.14156087	0.7202157	0.9417108
ENSMUSG00000086146	0.5257402	-0.004215369	0.15508537	0.4413573	NA
ENSMUSG00000086149	0.211491	-0.002076708	0.15282386	0.6986575	NA
ENSMUSG00000086150	0.1450108	0.001351502	0.15233301	0.8020667	NA
ENSMUSG00000086152	0.1135101	0.0004609021	0.15212938	0.931472	NA
ENSMUSG00000086155	22.65139	0.004098373	0.13466072	0.8804318	0.9795355
ENSMUSG00000086156	1.721729	-0.0061983	0.1531102	0.3764207	NA
ENSMUSG00000086158	37.08669	0.04162513	0.13238688	0.2857583	0.7593941
ENSMUSG00000086159	0.6357938	0.0002642864	0.14797771	0.9751939	NA
ENSMUSG00000086163	0.08741202	-0.00207007	0.15281982	0.6995548	NA
ENSMUSG00000086164	0.04345354	0	0.1521201	1	NA
ENSMUSG00000086165	0.9298199	0.008086868	0.14778131	0.4666303	NA
ENSMUSG00000086166	1.376368	0.003250968	0.14931109	0.6778685	NA
ENSMUSG00000086170	0.2355774	0.002225888	0.15275426	0.6824021	NA
ENSMUSG00000086171	41.8285	-0.06488758	0.13082118	0.1615135	0.6464335
ENSMUSG00000086172	1.703408	-0.01341895	0.1501617	0.2710551	NA
ENSMUSG00000086173	0.05645274	0.0004328649	0.1521257	0.9356284	NA
ENSMUSG00000086174	0.1240908	-0.0002869732	0.1521332	0.9571978	NA
ENSMUSG00000086179	0.04395546	-0.002067156	0.15281758	0.6999592	NA
ENSMUSG00000086181	8.560683	-0.01813217	0.1455835	0.3173307	0.7789672
ENSMUSG00000086184	0.7396859	0.008237987	0.15370617	0.2924511	NA
ENSMUSG00000086186	0.1655239	-0.003513705	0.15412736	0.517953	NA
ENSMUSG00000086187	0.7451055	-0.004922236	0.14912654	0.5669563	NA
ENSMUSG00000086188	9.054649	-0.02220476	0.13674094	0.4398706	0.842619
ENSMUSG00000086189	3.622024	-0.01127368	0.14015087	0.592583	NA
ENSMUSG00000086190	0.02822637	-0.0002917655	0.15213364	0.9564838	NA
ENSMUSG00000086191	2.761916	0.0006154592	0.14130822	0.9717185	NA
ENSMUSG00000086193	0.1300722	-0.0002500414	0.15213004	0.9627013	NA
ENSMUSG00000086196	0.3885291	-0.002415952	0.15206555	0.6775422	NA
ENSMUSG00000086199	0.6646186	0	0.1521201	1	NA
ENSMUSG00000086205	0.7432181	0.005054742	0.15013046	0.5244923	NA
ENSMUSG00000086206	0.6686462	-0.003977141	0.15084741	0.5721579	NA
ENSMUSG00000086211	0.8935096	0.009661234	0.15501809	0.2357874	NA
ENSMUSG00000086212	21.3549	-0.02881152	0.13038183	0.4416951	0.84363
ENSMUSG00000086213	2.263619	-0.001463422	0.14699275	0.8796412	NA
ENSMUSG00000086214	3.163448	-0.03990718	0.16275649	0.06296104	NA
ENSMUSG00000086216	8.565893	0.00338408	0.14740871	NA	NA
ENSMUSG00000086219	2.503257	0.01018589	0.15193137	0.2859462	NA
ENSMUSG00000086220	0.5561145	-0.002113238	0.15284275	0.6938101	NA
ENSMUSG00000086224	1.576808	0.01679283	0.15132815	0.2100832	NA
ENSMUSG00000086228	6.908198	-0.008804746	0.13973963	0.6733728	0.9294435
ENSMUSG00000086229	0.3550186	0.000962001	0.15190307	0.8619907	NA
ENSMUSG00000086231	2.676776	0.000388767	0.1476704	0.9648634	NA
ENSMUSG00000086232	0.1552218	-0.002099641	0.15283909	0.6955363	NA
ENSMUSG00000086233	0.1140666	0	0.1521201	1	NA
ENSMUSG00000086234	0.7277333	0	0.1521201	1	NA
ENSMUSG00000086235	1.210919	-0.01696944	0.15586977	0.1470917	NA
ENSMUSG00000086236	1.535837	-0.005652471	0.1460315	0.6328455	NA
ENSMUSG00000086238	0.05703331	0	0.1521201	1	NA
ENSMUSG00000086239	0.6646186	0	0.1521201	1	NA
ENSMUSG00000086240	2.115102	0.002444351	0.14501712	0.8418242	NA
ENSMUSG00000086245	3.549307	-0.01668807	0.14304785	0.4006567	NA
ENSMUSG00000086247	3.253668	-6.96305e-05	0.13982621	0.9971552	NA
ENSMUSG00000086254	0.6786406	-0.001796366	0.14970224	0.8007329	NA
ENSMUSG00000086259	1.199024	0.004362669	0.15277092	0.4866576	NA
ENSMUSG00000086260	0.4430791	0	0.1521201	1	NA
ENSMUSG00000086264	1.74737	-0.01340856	0.15013588	0.2717957	NA
ENSMUSG00000086266	1.218197	0.009018234	0.15272676	0.2938786	NA
ENSMUSG00000086267	0.3151868	-0.002653255	0.15318574	0.6241216	NA
ENSMUSG00000086268	0.7184017	0	0.1521201	1	NA
ENSMUSG00000086269	0.4430791	0	0.1521201	1	NA
ENSMUSG00000086272	3.545953	0.003427226	0.14107711	0.8483524	NA
ENSMUSG00000086273	0.02967808	-0.0002917655	0.15213364	0.9564838	NA
ENSMUSG00000086275	0.4837903	-0.004800644	0.15202583	0.4793377	NA
ENSMUSG00000086277	0.7612682	0.002828723	0.14584766	0.8015594	NA
ENSMUSG00000086279	0.2351992	0.0009718992	0.1522133	0.8565991	NA
ENSMUSG00000086283	0.9365897	0.00379658	0.14842327	0.6646061	NA
ENSMUSG00000086286	0.3624683	-0.00391972	0.15340029	0.5023183	NA
ENSMUSG00000086287	0.7617485	-0.005327162	0.14761084	0.5965984	NA
ENSMUSG00000086288	5.269432	0.002090948	0.13826558	0.9238707	0.9885774
ENSMUSG00000086289	1.827702	-0.0004714077	0.14546658	0.967195	NA
ENSMUSG00000086290	113.1088	0.09659944	0.12451946	0.08326659	0.5473984
ENSMUSG00000086291	56.88866	-0.05218073	0.13876195	0.1693227	0.657444
ENSMUSG00000086292	7.503645	0.04896629	0.15510503	0.08756477	0.5574053
ENSMUSG00000086293	0.1783387	-0.002104726	0.15284249	0.6948451	NA
ENSMUSG00000086296	9.504431	-0.04037224	0.14991446	0.1321373	0.6141827
ENSMUSG00000086308	25.47275	-0.005517375	0.13266637	0.8551351	0.9741102
ENSMUSG00000086311	2.860859	-0.0240273	0.16661462	0.06350626	NA
ENSMUSG00000086312	0.7622799	0	0.15125318	1	NA
