gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000086430	0.2215395	0	0.07553484	1	NA
ENSMUSG00000086434	0.2215395	0	0.07553484	1	NA
ENSMUSG00000086436	0.6646186	0	0.07553484	1	NA
ENSMUSG00000086438	0.05517465	0	0.07553484	1	NA
ENSMUSG00000086439	0.3206261	0.001066681	0.0805317	0.4441877	NA
ENSMUSG00000086441	0.07614395	0	0.07553484	1	NA
ENSMUSG00000086442	2.117981	0.0002916734	0.06983106	0.9339704	NA
ENSMUSG00000086443	0.2041242	0.000156637	0.07564565	0.9055094	NA
ENSMUSG00000086446	0.2863709	0	0.07553484	1	NA
ENSMUSG00000086448	61.67401	0.004556763	0.06368737	0.7403099	0.9953725
ENSMUSG00000086450	1.506692	0.001222772	0.07181465	0.5444883	NA
ENSMUSG00000086451	1.245617	-0.003424987	0.08097797	0.1214806	NA
ENSMUSG00000086453	0.06078082	0	0.07553484	1	NA
ENSMUSG00000086454	0.2279057	-0.0002590596	0.07583949	0.8446175	NA
ENSMUSG00000086455	1.576655	0.001119923	0.07047212	0.6683233	NA
ENSMUSG00000086458	2.2489	-0.002741905	0.07283833	0.2573683	NA
ENSMUSG00000086462	0.4500149	-0.0005106578	0.07671588	0.7016949	NA
ENSMUSG00000086464	3.039063	0.006590794	0.07262038	0.09530247	NA
ENSMUSG00000086465	7.92922	-0.003141595	0.06844001	0.6823585	NA
ENSMUSG00000086468	3.028	-0.004385324	0.0703932	0.2836861	NA
ENSMUSG00000086472	0.4768961	-0.0002872544	0.0759101	0.8280621	NA
ENSMUSG00000086477	2.502779	-0.002143901	0.06983214	0.5894132	NA
ENSMUSG00000086479	0.5420989	0.0005605209	0.07421491	0.7046112	NA
ENSMUSG00000086480	0.03952348	-0.0002856722	0.07590594	0.8289884	NA
ENSMUSG00000086482	0.1203677	0.000577403	0.07690112	0.6671702	NA
ENSMUSG00000086484	2.932757	0.0001499906	0.07563642	0.9094939	NA
ENSMUSG00000086486	3.003602	0.0009784945	0.06994377	0.7705874	NA
ENSMUSG00000086487	1.881699	-0.001596688	0.07065387	0.5443135	NA
ENSMUSG00000086490	0.08791091	0	0.07553484	1	NA
ENSMUSG00000086491	0.2215395	0	0.07553484	1	NA
ENSMUSG00000086493	0.3673103	0.0004679513	0.07643184	0.7258043	NA
ENSMUSG00000086494	0.7620916	0.001409489	0.08489539	0.3287142	NA
ENSMUSG00000086495	0.5687591	0.0005324156	0.07129356	0.7860721	NA
ENSMUSG00000086496	156.9664	0.0004674816	0.06344435	0.972398	0.9983069
ENSMUSG00000086502	63.98591	-0.001381243	0.06129836	0.9265133	0.9983069
ENSMUSG00000086503	2.466524	-0.003236987	0.07269691	0.2193876	NA
ENSMUSG00000086504	0.1737566	0.0005775767	0.07690376	0.6670646	NA
ENSMUSG00000086506	0.02967808	0.0001548251	0.07564309	0.9065953	NA
ENSMUSG00000086507	0.3310135	0	0.07553484	1	NA
ENSMUSG00000086509	8.445074	0.001450331	0.0689459	0.8136535	NA
ENSMUSG00000086512	1.00767	-0.004015178	0.07255837	0.1752922	NA
ENSMUSG00000086513	1.581639	-0.001951814	0.07188842	0.3920135	NA
ENSMUSG00000086515	1.042178	-0.001055278	0.07028512	0.7060729	NA
ENSMUSG00000086522	0.1281974	-0.0006808119	0.0775404	0.6137699	NA
ENSMUSG00000086524	4.139241	0.0006985063	0.07035085	0.7902012	NA
ENSMUSG00000086526	0.1627312	-0.0005020652	0.07667446	0.7063825	NA
ENSMUSG00000086527	0.4430791	0	0.07553484	1	NA
ENSMUSG00000086528	0.3342973	0.0005716285	0.07686902	0.6702289	NA
ENSMUSG00000086533	0.3627662	0.0008113675	0.07816102	0.5532205	NA
ENSMUSG00000086534	2.018639	0.001377652	0.07013709	0.6574988	NA
ENSMUSG00000086536	2.574327	0.001265633	0.07056834	0.6235014	NA
ENSMUSG00000086537	9.825919	0.001233835	0.06851273	0.8626152	0.9968315
ENSMUSG00000086539	18.41391	-0.01415148	0.07196032	0.1079028	0.8531685
ENSMUSG00000086540	0.5090228	0.001057989	0.08044002	0.447565	NA
ENSMUSG00000086541	0.730704	-0.001444458	0.08255787	0.3306994	NA
ENSMUSG00000086544	5.51858	0.003260022	0.07099404	0.2957355	NA
ENSMUSG00000086546	0.5101191	-0.0002828439	0.07589856	0.830645	NA
ENSMUSG00000086547	0.3143367	-0.0005721427	0.07668762	0.6714905	NA
ENSMUSG00000086549	0.2215395	0	0.07553484	1	NA
ENSMUSG00000086552	0.450204	-0.0006065123	0.07666533	0.6553092	NA
ENSMUSG00000086554	0.06412521	0.0001548251	0.07564309	0.9065953	NA
ENSMUSG00000086555	3.931718	0.0002526035	0.06934291	0.9592018	NA
ENSMUSG00000086556	0.2681401	0.0001290214	0.07542238	0.9226291	NA
ENSMUSG00000086561	0.1783387	0	0.07553484	1	NA
ENSMUSG00000086564	2.548529	-0.004387292	0.07168138	0.1861029	NA
ENSMUSG00000086567	0.2778356	0.0006648886	0.0771806	0.6239195	NA
ENSMUSG00000086573	0.2403504	-0.0003002594	0.07591426	0.820644	NA
ENSMUSG00000086575	0.3566774	0	0.07553484	1	NA
ENSMUSG00000086582	0.5373582	0	0.07553484	1	NA
ENSMUSG00000086583	104.8261	-0.004149672	0.06116471	0.7862941	0.9959254
ENSMUSG00000086584	0.5353881	-0.0004692897	0.0727752	0.7702591	NA
ENSMUSG00000086587	10.99752	0.009142614	0.07072453	0.1623076	0.8975474
ENSMUSG00000086588	0.09795268	0.0003547602	0.07605778	0.7892273	NA
ENSMUSG00000086589	0.7005542	-0.0002344917	0.0713204	0.9018268	NA
ENSMUSG00000086591	0.3314217	-6.301622e-05	0.07555273	0.9618798	NA
ENSMUSG00000086593	0.02967808	0.0001548251	0.07564309	0.9065953	NA
ENSMUSG00000086594	0.04310714	0.0001548251	0.07564309	0.9065953	NA
ENSMUSG00000086595	0.4723357	0	0.07553484	1	NA
ENSMUSG00000086596	34.97617	-0.00511769	0.06608285	0.661082	0.9925851
ENSMUSG00000086598	0.2215395	0	0.07553484	1	NA
ENSMUSG00000086600	20.72368	0.004871085	0.06867299	0.5342387	0.9833475
ENSMUSG00000086601	0.2215395	0	0.07553484	1	NA
ENSMUSG00000086602	7.580519	0.001659588	0.0694443	0.7322677	NA
ENSMUSG00000086603	0.5284549	0.0006658294	0.07281055	0.6869247	NA
ENSMUSG00000086604	1.799584	-0.002871535	0.07004017	0.4567412	NA
ENSMUSG00000086605	258.8971	0.0002202402	0.05987281	0.9887908	0.9987246
ENSMUSG00000086606	11.40294	0.01373518	0.07259611	0.06924205	0.8078312
ENSMUSG00000086607	0.2466293	6.282906e-05	0.07552953	0.9620255	NA
ENSMUSG00000086608	0.2215395	0	0.07553484	1	NA
ENSMUSG00000086610	1.918161	-0.0004058629	0.07026577	0.8796491	NA
ENSMUSG00000086620	0.1282504	0.0005452423	0.07674581	0.6841504	NA
ENSMUSG00000086629	20.58221	-0.009561223	0.06945494	0.2943291	0.9540687
ENSMUSG00000086631	0.3566774	0	0.07553484	1	NA
ENSMUSG00000086637	0.1615244	-0.0002867254	0.07590871	0.8283718	NA
ENSMUSG00000086638	1.698247	2.23384e-05	0.06958607	0.9957627	NA
ENSMUSG00000086644	0.08621428	0.0004559799	0.07638412	0.7324079	NA
ENSMUSG00000086645	18.25911	-0.004182789	0.06869909	0.5772646	0.9892007
ENSMUSG00000086648	0.1783387	0	0.07553484	1	NA
ENSMUSG00000086652	0.124881	-0.0006689351	0.07747443	0.6196547	NA
ENSMUSG00000086655	0.3860001	-0.0005015012	0.07667991	0.7066278	NA
ENSMUSG00000086657	3.789034	0.0003319481	0.06954456	0.9390422	NA
ENSMUSG00000086662	1.612867	0.004671311	0.07173521	0.1716728	NA
ENSMUSG00000086665	0.2387217	-4.978561e-05	0.075546	0.9698772	NA
ENSMUSG00000086670	0.4823277	-0.0009035338	0.07251626	0.6095161	NA
ENSMUSG00000086675	5.845105	-0.0001193871	0.0752388	0.9288709	NA
ENSMUSG00000086676	0.1249123	-0.0006690465	0.07747504	0.6195993	NA
ENSMUSG00000086677	0.6055769	0.0008788625	0.07286583	0.6072417	NA
ENSMUSG00000086679	0.02967808	0.0001548251	0.07564309	0.9065953	NA
ENSMUSG00000086680	0.8335834	-1.457293e-05	0.07059913	0.9949286	NA
ENSMUSG00000086682	8.088549	-0.008801753	0.08400231	0.02350606	NA
ENSMUSG00000086683	0.02822637	0.0001548251	0.07564309	0.9065953	NA
ENSMUSG00000086688	1.984325	-0.003508169	0.07086159	0.2872566	NA
ENSMUSG00000086690	1.148133	0	0.07424592	1	NA
ENSMUSG00000086691	0.08568053	0.0001514237	0.07563838	0.9086344	NA
ENSMUSG00000086693	7.831565	0.004121042	0.06902346	0.5436767	NA
ENSMUSG00000086695	0.2401401	0.0009272519	0.07920282	0.5008763	NA
ENSMUSG00000086697	5.424173	0.01068807	0.07234207	0.06736406	NA
ENSMUSG00000086699	0.06988128	-7.76673e-05	0.07556202	0.95303	NA
ENSMUSG00000086700	0.5097413	-0.0005382158	0.07683692	0.6869069	NA
ENSMUSG00000086701	0.4088011	0	0.07553484	1	NA
ENSMUSG00000086708	6.788944	-0.00151897	0.07313517	0.4255951	NA
ENSMUSG00000086709	0.2811648	7.232324e-05	0.07541908	0.9564866	NA
ENSMUSG00000086711	0.05645274	0.000335669	0.0760036	0.8001814	NA
ENSMUSG00000086712	0.5311302	-3.84678e-05	0.07165273	0.9827474	NA
ENSMUSG00000086714	11.38836	-0.004246668	0.06811977	0.622076	0.9918021
ENSMUSG00000086715	0.0846791	0.0004629216	0.07640924	0.7285933	NA
ENSMUSG00000086717	0.2732398	-0.0002807032	0.07589302	0.8318996	NA
ENSMUSG00000086718	0.02822637	0.0001548251	0.07564309	0.9065953	NA
ENSMUSG00000086719	1.803654	-0.00186143	0.07100599	0.4624405	NA
ENSMUSG00000086721	0.05517465	0	0.07553484	1	NA
ENSMUSG00000086725	31.85094	-0.00107787	0.06481779	0.9303933	0.9983069
ENSMUSG00000086728	11.71067	0.003673386	0.06909942	0.5676017	0.9874305
ENSMUSG00000086732	0.4370289	-0.0002879218	0.07591187	0.8276715	NA
ENSMUSG00000086735	0.2862693	0.0001544035	0.0756425	0.906848	NA
ENSMUSG00000086739	10.47258	-0.004521459	0.07412803	0.1244073	0.8648222
ENSMUSG00000086740	0.9152867	0.004130004	0.08165253	0.09025589	NA
ENSMUSG00000086741	0.1158902	0	0.07553484	1	NA
ENSMUSG00000086742	0.9574585	-0.00142949	0.07049302	0.5964935	NA
ENSMUSG00000086745	0.2788932	-0.000504325	0.07633741	0.7079394	NA
ENSMUSG00000086748	0.2215395	0	0.07553484	1	NA
ENSMUSG00000086749	0.05517465	0	0.07553484	1	NA
ENSMUSG00000086750	0.4175486	-0.0004433764	0.07202263	0.7981402	NA
ENSMUSG00000086753	3.639737	-0.0003683273	0.06979946	0.9187217	NA
ENSMUSG00000086754	0.4161306	0.0005776167	0.07330059	0.7124931	NA
ENSMUSG00000086757	0.06078082	0	0.07553484	1	NA
ENSMUSG00000086758	0.3297329	0.0001549166	0.07564322	0.9065405	NA
ENSMUSG00000086761	0.6646186	0	0.07553484	1	NA
ENSMUSG00000086762	0.08791091	0	0.07553484	1	NA
ENSMUSG00000086763	1.879579	0.001940047	0.07000563	0.5827995	NA
ENSMUSG00000086764	0.03952348	-0.0002856722	0.07590594	0.8289884	NA
ENSMUSG00000086765	0.08621428	0.0004559799	0.07638412	0.7324079	NA
ENSMUSG00000086769	3.510177	0.001176193	0.06971197	0.7674264	NA
ENSMUSG00000086770	1.309929	0.002096045	0.0703374	0.5004143	NA
ENSMUSG00000086771	0.03952348	-0.0002856722	0.07590594	0.8289884	NA
ENSMUSG00000086773	0.7139944	0.0003521258	0.07604941	0.7907398	NA
ENSMUSG00000086774	0.7361428	-0.0002825914	0.0758979	0.8307929	NA
ENSMUSG00000086775	0.1103493	0	0.07553484	1	NA
ENSMUSG00000086777	0.7793931	-0.000625323	0.07167836	0.7367865	NA
ENSMUSG00000086779	1.362126	-0.002175055	0.0716243	0.3719266	NA
ENSMUSG00000086782	31.31402	0.00149687	0.06557036	0.8972853	0.9983069
ENSMUSG00000086784	53.70244	0.00281576	0.06271297	0.8428265	0.9959254
ENSMUSG00000086788	0.07904697	-0.0004867175	0.07661976	0.7146625	NA
ENSMUSG00000086789	0.2389707	0	0.07553484	1	NA
ENSMUSG00000086794	1.732684	-0.004609478	0.07252252	0.149771	NA
ENSMUSG00000086796	3.820913	0.0008879108	0.07052083	0.7224377	NA
ENSMUSG00000086798	0.2213856	-0.0005344379	0.07681347	0.688974	NA
ENSMUSG00000086799	0.04345354	-0.0002856722	0.07590594	0.8289884	NA
ENSMUSG00000086801	8.513201	-0.01101673	0.07073885	0.1699446	NA
ENSMUSG00000086804	0.2864652	-6.236954e-05	0.07519979	0.9627854	NA
ENSMUSG00000086805	2.715618	-0.001342595	0.07049663	0.6145359	NA
ENSMUSG00000086806	1.774468	-0.0001900461	0.06999234	0.9516235	NA
ENSMUSG00000086810	4.555622	0.003957914	0.06942939	0.4916227	NA
ENSMUSG00000086813	0.04345354	-0.0002856722	0.07590594	0.8289884	NA
ENSMUSG00000086814	0.2006482	-0.0005859222	0.07686208	0.6633909	NA
ENSMUSG00000086815	2.641622	0.001962085	0.06947624	0.6854679	NA
ENSMUSG00000086816	0.723087	-0.001226668	0.07376173	0.4787442	NA
ENSMUSG00000086817	0.143377	-0.0007314176	0.07783897	0.5891166	NA
ENSMUSG00000086820	0.4332315	-0.001209973	0.08222419	0.3915308	NA
ENSMUSG00000086822	39.10532	0.006896427	0.06778383	0.4981704	0.9833475
ENSMUSG00000086825	4.068102	-0.00567305	0.06951765	0.3806337	NA
ENSMUSG00000086826	0.4430791	0	0.07553484	1	NA
ENSMUSG00000086827	1.377527	-0.001466733	0.07017566	0.6337501	NA
ENSMUSG00000086828	0.02967808	0.0001548251	0.07564309	0.9065953	NA
ENSMUSG00000086831	0.4819231	-0.0009643065	0.0768506	0.5085182	NA
ENSMUSG00000086837	1.032049	-0.001249729	0.0746108	0.4548733	NA
ENSMUSG00000086839	0.8495234	-6.104012e-05	0.07026405	0.9816628	NA
ENSMUSG00000086841	71.539	0.003322265	0.06116419	0.8270288	0.9959254
ENSMUSG00000086842	28.16994	-0.07952598	0.17306499	7.556891e-05	0.09944728
ENSMUSG00000086843	0.5821226	-0.0002571858	0.0723988	0.8744946	NA
ENSMUSG00000086844	52.02904	0.01254674	0.06840391	0.3128107	0.9559745
ENSMUSG00000086845	0.2215395	0	0.07553484	1	NA
ENSMUSG00000086846	0.2001838	0.0004603116	0.07640121	0.7300151	NA
ENSMUSG00000086847	0.02967808	0.0001548251	0.07564309	0.9065953	NA
ENSMUSG00000086849	0.2215395	0	0.07553484	1	NA
ENSMUSG00000086850	0.2565008	0.0009470958	0.07937773	0.4924569	NA
ENSMUSG00000086851	13.17559	-0.006291022	0.0682612	0.4938062	0.9833475
ENSMUSG00000086852	0.08621428	0.0004559799	0.07638412	0.7324079	NA
ENSMUSG00000086855	1.767613	-0.00401164	0.07079558	0.2597842	NA
ENSMUSG00000086859	118.6483	0.008500315	0.06655279	0.4909973	0.9833475
ENSMUSG00000086860	0.04345354	-0.0002856722	0.07590594	0.8289884	NA
ENSMUSG00000086862	0.1706296	0.000759912	0.07792785	0.5762696	NA
ENSMUSG00000086864	0.1405778	-0.0004979173	0.07666855	0.7085448	NA
ENSMUSG00000086872	0.4430791	0	0.07553484	1	NA
ENSMUSG00000086873	10.8841	-0.01303706	0.07113015	0.1525532	0.8819353
ENSMUSG00000086877	19.55398	0.0003628221	0.06563652	0.9747554	0.9983069
ENSMUSG00000086881	1.029649	-0.0006845908	0.07037964	0.7914896	NA
ENSMUSG00000086882	0.04310714	0.0001548251	0.07564309	0.9065953	NA
ENSMUSG00000086883	0.9904094	-0.0007072817	0.07090793	0.7455851	NA
ENSMUSG00000086885	0.02822637	0.0001548251	0.07564309	0.9065953	NA
ENSMUSG00000086889	4.186163	-0.0001633262	0.06928699	0.9744427	NA
ENSMUSG00000086890	0.8744668	0.0007797118	0.07805728	0.566973	NA
ENSMUSG00000086891	0.04345354	-0.0002856722	0.07590594	0.8289884	NA
ENSMUSG00000086892	0.4859868	-0.0008965654	0.07220811	0.6223423	NA
ENSMUSG00000086894	2.390896	-0.0001374195	0.06975275	0.9705609	NA
ENSMUSG00000086896	3.641519	-0.005376199	0.07060715	0.2177354	NA
ENSMUSG00000086899	0.6440063	-0.0009668203	0.07110174	0.6545204	NA
ENSMUSG00000086900	1.277492	0.001555325	0.07150943	0.4844316	NA
ENSMUSG00000086904	1.379592	-0.000422598	0.06977812	0.9083697	NA
ENSMUSG00000086905	0.4946346	-0.0002834505	0.07590014	0.8302896	NA
ENSMUSG00000086907	0.4504769	0.0003420122	0.0760228	0.7965248	NA
ENSMUSG00000086909	1.302753	-0.000792455	0.07036621	0.7631674	NA
ENSMUSG00000086912	0.1923756	0.0007968372	0.07818066	0.5589576	NA
ENSMUSG00000086913	0.3429692	0.0003077476	0.07537447	0.8198771	NA
ENSMUSG00000086914	2.062531	0.0003414053	0.06962486	0.9336694	NA
ENSMUSG00000086915	1.107071	-0.0005747702	0.07278643	0.7244986	NA
ENSMUSG00000086916	22.8893	0.006661693	0.06879322	0.4318837	0.975772
ENSMUSG00000086917	0.2126698	0.0001623959	0.07565397	0.9020597	NA
ENSMUSG00000086918	3.641855	0.000447303	0.07011995	0.8778668	NA
ENSMUSG00000086920	1.536676	-0.003341474	0.07015566	0.3904439	NA
ENSMUSG00000086921	0.7706983	0.001053564	0.07365992	0.5304535	NA
ENSMUSG00000086922	11.35473	-0.001991071	0.06776385	0.8184465	0.9959254
ENSMUSG00000086924	8.001811	-0.004829246	0.07259	0.1400303	NA
ENSMUSG00000086925	1.514666	-0.0009033978	0.06996281	0.7840981	NA
ENSMUSG00000086926	0.08546494	-0.0005119237	0.07671948	0.7010257	NA
ENSMUSG00000086930	0.1455959	0.0006822627	0.07744757	0.613875	NA
ENSMUSG00000086931	0.6181023	-0.000584242	0.07262423	0.7243903	NA
ENSMUSG00000086933	0.2215395	0	0.07553484	1	NA
ENSMUSG00000086935	0.7905343	0.001923999	0.0740177	0.3292075	NA
ENSMUSG00000086937	0.4793814	0.0006166424	0.07709545	0.6468723	NA
ENSMUSG00000086938	9.789632	-0.002657983	0.06892325	0.6821107	0.9929024
ENSMUSG00000086939	3.375015	0.0006508472	0.06963575	0.873862	NA
ENSMUSG00000086941	0.1409548	-0.0005154286	0.07673498	0.6991324	NA
ENSMUSG00000086942	1.594129	-0.001077412	0.07189689	0.5799002	NA
ENSMUSG00000086943	13.89417	-0.003748493	0.06912341	0.558124	0.9860567
ENSMUSG00000086944	2.394173	-0.001135248	0.06997287	0.7333913	NA
ENSMUSG00000086946	0.9251709	0.0005604889	0.07192174	0.7532261	NA
ENSMUSG00000086947	0.1710999	-0.0008144077	0.0783954	0.5501671	NA
ENSMUSG00000086949	1.772316	0	0.07517871	1	NA
ENSMUSG00000086951	0.05645274	0.000335669	0.0760036	0.8001814	NA
ENSMUSG00000086952	0.05517465	0	0.07553484	1	NA
ENSMUSG00000086954	0.2692984	-0.0002830373	0.07589906	0.8305317	NA
ENSMUSG00000086955	0.03952348	-0.0002856722	0.07590594	0.8289884	NA
ENSMUSG00000086961	0.02967808	0.0001548251	0.07564309	0.9065953	NA
ENSMUSG00000086962	0.1158483	0	0.07553484	1	NA
ENSMUSG00000086965	13.0704	-0.0001459218	0.0681965	0.9849061	0.9984528
ENSMUSG00000086968	482.4811	-0.004604439	0.05888736	0.7787763	0.9959254
ENSMUSG00000086969	0.3038	0	0.07553484	1	NA
ENSMUSG00000086970	1.888469	-0.003864949	0.07026531	0.3327735	NA
ENSMUSG00000086975	0.02822637	0.0001548251	0.07564309	0.9065953	NA
ENSMUSG00000086976	0.03952348	-0.0002856722	0.07590594	0.8289884	NA
ENSMUSG00000086980	0.3513469	0	0.07452013	1	NA
ENSMUSG00000086981	0.1142903	0.0005755265	0.07688774	0.668187	NA
ENSMUSG00000086986	0.2215395	0	0.07553484	1	NA
ENSMUSG00000086991	0.3868631	-0.0002905051	0.07591873	0.8261601	NA
ENSMUSG00000086992	11.32715	0.001523187	0.0694887	0.7453858	0.9953725
ENSMUSG00000086993	3.453905	-0.002883036	0.06996871	0.4703864	NA
ENSMUSG00000086995	1.560526	-0.002725737	0.07148699	0.312639	NA
ENSMUSG00000086996	1.490057	0.0002950875	0.07097543	0.8861687	NA
ENSMUSG00000086997	0.1871897	0	0.07553484	1	NA
ENSMUSG00000086999	1.632899	-0.001620111	0.07088569	0.5168136	NA
ENSMUSG00000087002	5.166162	-0.0009991552	0.07082302	0.6657923	NA
ENSMUSG00000087004	0.1700912	0.0003720632	0.07598858	0.7801931	NA
ENSMUSG00000087006	145.6105	0.004783399	0.05962795	0.7666815	0.9958846
ENSMUSG00000087008	0.03952348	-0.0002856722	0.07590594	0.8289884	NA
ENSMUSG00000087009	0.8515492	0.001522113	0.07272927	0.4375505	NA
ENSMUSG00000087011	1.180601	-0.0005224834	0.07044167	0.8337963	NA
ENSMUSG00000087012	0.09933987	-0.0005320243	0.076807	0.69023	NA
ENSMUSG00000087013	0.4426845	-0.0009332025	0.07695218	0.5182971	NA
ENSMUSG00000087014	1.972028	-0.001500308	0.07147069	0.4982295	NA
ENSMUSG00000087015	0.2322359	0.000544789	0.0765986	0.6855841	NA
ENSMUSG00000087016	1.292262	-0.0005412025	0.06991982	0.870809	NA
ENSMUSG00000087017	1.947847	0.002671965	0.07431764	0.2314044	NA
ENSMUSG00000087018	6.320449	0.003611482	0.07251103	0.1992427	NA
ENSMUSG00000087020	1.251653	-0.0008885701	0.07019302	0.7576118	NA
ENSMUSG00000087022	4.469426	0.006417385	0.07114122	0.1489253	NA
ENSMUSG00000087024	0.313594	0.0001612671	0.07527278	0.9041215	NA
ENSMUSG00000087026	31.83999	0.01179559	0.06732175	0.3686724	0.9710376
ENSMUSG00000087027	0.04395546	0	0.07553484	1	NA
ENSMUSG00000087028	1.43578	0.003213768	0.07265821	0.2222077	NA
ENSMUSG00000087029	2.21717	-0.002021667	0.06983178	0.6067669	NA
ENSMUSG00000087032	0.05517465	0	0.07553484	1	NA
ENSMUSG00000087034	0.8747776	0.002984745	0.07247083	0.246277	NA
ENSMUSG00000087035	5.064721	-0.005664616	0.07224693	0.1232598	NA
ENSMUSG00000087036	0.1732811	0.0003865612	0.07603424	0.7719817	NA
ENSMUSG00000087037	0.08497767	-6.286026e-05	0.07555264	0.961974	NA
ENSMUSG00000087038	16.04914	0.008626862	0.06925317	0.3287663	0.9602183
ENSMUSG00000087040	2.546253	0.001606675	0.06982016	0.6736051	NA
ENSMUSG00000087041	0.3912694	-0.0009550115	0.07721633	0.5078865	NA
ENSMUSG00000087042	28.35366	-0.002107604	0.06832072	0.7834088	0.9959254
ENSMUSG00000087047	0.9090607	0.0009320937	0.07407878	0.5604184	NA
ENSMUSG00000087049	0.6154434	0.001172297	0.07107586	0.600901	NA
ENSMUSG00000087050	3.235515	-0.004930911	0.07143262	0.1746312	NA
ENSMUSG00000087052	1.050845	-0.002882062	0.07188472	0.2773837	NA
ENSMUSG00000087053	1.718898	-0.0004809017	0.07255252	0.7697579	NA
ENSMUSG00000087054	0.1898296	-8.067586e-05	0.07549228	0.9513445	NA
ENSMUSG00000087055	1.211585	-0.0007829121	0.07016772	0.7866579	NA
ENSMUSG00000087056	16.04809	0.004577128	0.06851307	0.5683383	0.9876182
ENSMUSG00000087057	0.07904697	-0.0004867175	0.07661976	0.7146625	NA
ENSMUSG00000087058	0.3755339	0	0.07553484	1	NA
ENSMUSG00000087059	2.277752	0.003034324	0.07030645	0.3925698	NA
ENSMUSG00000087060	0.8906807	-0.00308411	0.07208358	0.2513757	NA
ENSMUSG00000087061	0.1158944	0.000158131	0.07564778	0.9046142	NA
ENSMUSG00000087063	0.2001624	0.0004486177	0.07622885	0.7374548	NA
ENSMUSG00000087064	3.531008	-0.001555523	0.07020886	0.6114602	NA
ENSMUSG00000087066	1.665265	-0.000557563	0.07203229	0.751041	NA
ENSMUSG00000087067	2.019646	-0.003699595	0.07087973	0.2721891	NA
ENSMUSG00000087075	4.084358	0.0001191172	0.06961101	0.9770083	NA
ENSMUSG00000087077	0.04395546	0	0.07553484	1	NA
ENSMUSG00000087079	2.344642	0.0005190422	0.0760162	0.7033803	NA
ENSMUSG00000087082	1.537719	-0.0004177189	0.07080176	0.8480418	NA
ENSMUSG00000087083	0.4091873	0.0003551011	0.07605887	0.7890317	NA
ENSMUSG00000087084	1.69441	-0.002854276	0.0703387	0.4055579	NA
ENSMUSG00000087086	0.4430791	0	0.07553484	1	NA
ENSMUSG00000087088	32.87536	-0.007156405	0.06770292	0.4916947	0.9833475
ENSMUSG00000087094	6.199551	-0.001032664	0.06907991	0.8573188	NA
ENSMUSG00000087095	23.61313	-0.01215148	0.07134402	0.1279935	0.8702834
ENSMUSG00000087102	0.5053878	0.0004586228	0.07422848	0.7522929	NA
ENSMUSG00000087103	0.2215395	0	0.07553484	1	NA
ENSMUSG00000087107	0.5006926	1.198416e-05	0.07333592	0.993542	NA
ENSMUSG00000087109	0.1075511	-6.533928e-05	0.07555407	0.9604761	NA
ENSMUSG00000087110	0.08656038	-6.382003e-05	0.07555319	0.961394	NA
ENSMUSG00000087113	0.8802602	0	0.07553484	1	NA
ENSMUSG00000087114	1.333716	0.00087333	0.07034841	0.7436879	NA
ENSMUSG00000087115	6.526962	-0.001031529	0.07041386	0.696431	NA
ENSMUSG00000087116	4.248592	-0.005898052	0.07070344	0.1935122	NA
ENSMUSG00000087117	0.4040767	0.001286475	0.07531695	0.4331513	NA
ENSMUSG00000087119	0.7253338	0.0001213496	0.07014565	0.9658988	NA
ENSMUSG00000087120	0.6391397	-0.0005167134	0.07056663	0.8275143	NA
ENSMUSG00000087121	0.04345354	-0.0002856722	0.07590594	0.8289884	NA
ENSMUSG00000087128	3.223473	-0.001170907	0.06950833	0.797208	NA
ENSMUSG00000087129	1.697465	0.0007723499	0.07186042	0.6771855	NA
ENSMUSG00000087131	0.2215395	0	0.07553484	1	NA
ENSMUSG00000087132	2.156462	-0.002429156	0.07310469	0.2830531	NA
ENSMUSG00000087135	0.7152748	0.001038597	0.07222585	0.5775726	NA
ENSMUSG00000087138	1.889572	0.0004832245	0.06979532	0.8941473	NA
ENSMUSG00000087141	397.0887	0.003738424	0.0685926	0.6208599	0.9918021
ENSMUSG00000087142	4.997289	0.0002980819	0.06941918	0.9495846	NA
ENSMUSG00000087143	32.00483	0.02199728	0.07773988	0.01761376	0.6211148
ENSMUSG00000087146	0.322393	-1.764151e-05	0.07524008	0.9894451	NA
ENSMUSG00000087147	0.06078082	0	0.07553484	1	NA
ENSMUSG00000087148	4.634652	0.002217258	0.06920613	0.6950125	NA
ENSMUSG00000087150	19.12139	-0.01021017	0.0690988	0.3121473	0.9559745
ENSMUSG00000087151	0.5331324	0.0004609939	0.07161773	0.8020641	NA
ENSMUSG00000087153	213.5589	-0.009614387	0.06422082	0.5139915	0.9833475
ENSMUSG00000087158	0.6620269	0	0.07553484	1	NA
ENSMUSG00000087159	2.856069	0.003653032	0.0699727	0.401347	NA
ENSMUSG00000087162	0.4026463	0.001111642	0.0810129	0.4271248	NA
ENSMUSG00000087163	0.3640311	0.0001626712	0.07565438	0.9018948	NA
ENSMUSG00000087165	5.544979	-0.002173435	0.06882567	0.7415985	NA
ENSMUSG00000087166	0.1370633	0	0.07553484	1	NA
ENSMUSG00000087168	3.005003	-0.002908388	0.07008262	0.4444835	NA
ENSMUSG00000087170	0.1709299	-0.000823874	0.078464	0.5458456	NA
